agent_id,agent_team,agent_skill,channel,queue,call_start,call_end,wait_time_sec,handle_time_sec,hold_time_sec,transfers,outcome,satisfaction,segment,rpc_label,cost_usd,revenue_usd,contactability_score,account_age_days,prior_calls_30d,duration_sec,date,day_of_week,hour,week,agent_id_freq,cluster,_rpc_label
533,West,Billing,phone,Billing,2025-03-05 20:18:27,2025-03-05 20:22:21,23,211,0,0,resolved,4,C,0,4.22,0.0,0.1858,1485,1,234,2025-03-05,Wednesday,20,10,0.01725,1,0
522,South,Billing,phone,Sales,2025-03-05 20:53:18,2025-03-05 20:57:03,25,200,0,0,resolved,3,C,0,3.33,8.27,0.0515,1108,1,225,2025-03-05,Wednesday,20,10,0.01595,1,0
549,South,Billing,phone,Sales,2025-03-05 20:58:08,2025-03-05 21:00:00,13,99,0,0,resolved,3,B,0,1.65,6.76,0.2343,725,2,112,2025-03-05,Wednesday,20,10,0.01715,0,0
527,East,Tech,chat,Technical Support,2025-03-05 20:59:21,2025-03-05 21:00:38,20,57,0,0,resolved,4,A,1,1.71,0.0,0.1484,1756,4,77,2025-03-05,Wednesday,20,10,0.0163,0,1
552,North,Billing,phone,Retention,2025-03-05 23:24:00,2025-03-05 23:26:08,42,86,0,0,resolved,3,B,0,2.29,0.0,0.2002,1828,3,128,2025-03-05,Wednesday,23,10,0.01605,0,0
515,East,Tech,phone,Billing,2025-03-05 23:55:19,2025-03-05 23:56:54,1,94,0,0,resolved,3,B,0,1.88,0.0,0.248,760,1,95,2025-03-05,Wednesday,23,10,0.01695,0,0
548,South,Sales,phone,Billing,2025-03-06 01:06:55,2025-03-06 01:10:09,88,94,12,1,callback,4,C,0,1.93,0.0,0.219,842,4,194,2025-03-06,Thursday,1,10,0.0166,2,0
519,South,Tech,email,Technical Support,2025-03-06 03:13:46,2025-03-06 03:15:26,31,69,0,0,resolved,5,A,0,2.07,0.0,0.3458,731,2,100,2025-03-06,Thursday,3,10,0.0165,0,0
500,East,Tech,phone,Billing,2025-03-06 03:15:00,2025-03-06 03:17:24,3,141,0,0,resolved,2,C,0,2.82,0.0,0.3269,1690,3,144,2025-03-06,Thursday,3,10,0.0171,0,0
548,South,Sales,phone,Sales,2025-03-06 03:29:20,2025-03-06 03:31:36,62,72,2,0,escalated,4,B,0,1.2,14.68,0.2671,1969,2,136,2025-03-06,Thursday,3,10,0.0166,0,0
546,North,Retention,phone,Retention,2025-03-06 06:49:17,2025-03-06 06:51:29,31,101,0,0,resolved,4,C,0,2.69,0.0,0.1555,1280,0,132,2025-03-06,Thursday,6,10,0.0175,0,0
521,North,Sales,chat,Sales,2025-03-06 07:15:03,2025-03-06 07:16:08,10,55,0,0,resolved,3,A,0,0.92,23.81,0.34,1149,1,65,2025-03-06,Thursday,7,10,0.01765,0,0
502,North,Tech,phone,Billing,2025-03-06 07:17:25,2025-03-06 07:18:10,15,30,0,0,callback,3,B,0,0.6,0.0,0.0659,290,0,45,2025-03-06,Thursday,7,10,0.0161,0,0
501,North,Sales,phone,Technical Support,2025-03-06 07:59:59,2025-03-06 08:01:38,23,76,0,0,resolved,4,B,0,2.28,0.0,0.3191,607,1,99,2025-03-06,Thursday,7,10,0.01925,0,0
501,North,Sales,phone,Billing,2025-03-06 08:03:12,2025-03-06 08:04:19,3,64,0,0,callback,3,B,0,1.28,0.0,0.3973,967,0,67,2025-03-06,Thursday,8,10,0.01925,0,0
522,South,Billing,phone,Billing,2025-03-06 08:06:06,2025-03-06 08:07:33,12,75,0,0,resolved,4,A,0,1.5,0.0,0.0638,235,1,87,2025-03-06,Thursday,8,10,0.01595,0,0
547,North,Billing,phone,Sales,2025-03-06 08:22:17,2025-03-06 08:23:43,18,68,0,0,resolved,5,A,0,1.13,17.0,0.1507,384,1,86,2025-03-06,Thursday,8,10,0.0182,0,0
532,North,Sales,phone,Billing,2025-03-06 08:28:11,2025-03-06 08:29:33,9,73,0,0,resolved,5,B,0,1.46,0.0,0.1118,1981,0,82,2025-03-06,Thursday,8,10,0.01585,0,0
538,South,Billing,phone,Sales,2025-03-06 08:34:36,2025-03-06 08:38:07,13,198,0,0,resolved,4,A,0,3.3,8.65,0.4013,1947,1,211,2025-03-06,Thursday,8,10,0.01715,0,0
512,West,Tech,phone,Technical Support,2025-03-06 08:34:48,2025-03-06 08:37:13,17,128,0,1,resolved,4,A,0,3.89,0.0,0.1957,1938,0,145,2025-03-06,Thursday,8,10,0.0169,0,0
501,North,Sales,chat,Billing,2025-03-06 08:43:57,2025-03-06 08:45:21,19,65,0,0,resolved,4,B,0,1.3,0.0,0.2467,846,1,84,2025-03-06,Thursday,8,10,0.01925,0,0
506,West,Tech,phone,Billing,2025-03-06 08:57:51,2025-03-06 08:59:28,41,56,0,0,resolved,4,A,0,1.12,0.0,0.044,1019,0,97,2025-03-06,Thursday,8,10,0.01745,0,0
515,East,Tech,phone,Billing,2025-03-06 09:05:04,2025-03-06 09:08:55,40,191,0,0,callback,4,A,0,3.82,0.0,0.0901,361,0,231,2025-03-06,Thursday,9,10,0.01695,1,0
548,South,Sales,phone,Billing,2025-03-06 09:06:58,2025-03-06 09:08:57,40,79,0,1,resolved,3,C,0,1.63,0.0,0.5066,1638,2,119,2025-03-06,Thursday,9,10,0.0166,0,0
511,North,Tech,phone,Technical Support,2025-03-06 09:14:48,2025-03-06 09:18:34,41,185,0,0,resolved,3,B,0,5.55,0.0,0.3985,1632,5,226,2025-03-06,Thursday,9,10,0.0167,1,0
513,North,Tech,chat,Technical Support,2025-03-06 09:34:07,2025-03-06 09:36:24,26,111,0,0,resolved,4,B,0,3.33,0.0,0.3623,1543,2,137,2025-03-06,Thursday,9,10,0.0162,0,0
507,South,Tech,phone,Technical Support,2025-03-06 09:38:35,2025-03-06 09:43:50,107,208,0,0,resolved,4,B,0,6.24,0.0,0.1103,1001,1,315,2025-03-06,Thursday,9,10,0.0173,1,0
557,East,Tech,email,Sales,2025-03-06 09:43:44,2025-03-06 09:46:54,12,178,0,0,resolved,4,C,0,2.97,10.09,0.0264,1123,3,190,2025-03-06,Thursday,9,10,0.0178,0,0
536,West,Billing,phone,Retention,2025-03-06 09:45:55,2025-03-06 09:48:33,22,136,0,0,escalated,3,A,0,3.63,0.0,0.2273,327,0,158,2025-03-06,Thursday,9,10,0.01545,0,0
529,East,Tech,chat,Billing,2025-03-06 09:52:58,2025-03-06 09:54:27,48,41,0,0,resolved,5,B,0,0.82,0.0,0.2919,1032,2,89,2025-03-06,Thursday,9,10,0.0163,0,0
538,South,Billing,phone,Retention,2025-03-06 10:06:18,2025-03-06 10:09:27,67,104,18,0,callback,3,B,0,2.78,0.0,0.233,1436,1,189,2025-03-06,Thursday,10,10,0.01715,2,0
544,North,Tech,chat,Billing,2025-03-06 10:23:12,2025-03-06 10:24:38,16,70,0,0,resolved,5,A,0,1.4,0.0,0.1537,390,3,86,2025-03-06,Thursday,10,10,0.01795,0,0
555,South,Tech,phone,Technical Support,2025-03-06 10:39:44,2025-03-06 10:44:16,94,172,6,1,escalated,3,A,0,5.21,0.0,0.1855,443,0,272,2025-03-06,Thursday,10,10,0.01575,2,0
547,North,Billing,phone,Technical Support,2025-03-06 10:50:49,2025-03-06 10:53:56,78,87,22,0,resolved,4,B,0,2.62,0.0,0.1664,538,3,187,2025-03-06,Thursday,10,10,0.0182,2,0
525,North,Sales,phone,Technical Support,2025-03-06 10:50:53,2025-03-06 10:54:43,72,155,3,0,resolved,5,B,0,4.65,0.0,0.1121,713,0,230,2025-03-06,Thursday,10,10,0.0168,1,0
532,North,Sales,phone,Technical Support,2025-03-06 11:09:54,2025-03-06 11:12:16,54,88,0,1,callback,3,A,0,2.69,0.0,0.2268,1605,0,142,2025-03-06,Thursday,11,10,0.01585,0,0
532,North,Sales,phone,Sales,2025-03-06 11:19:40,2025-03-06 11:21:33,12,101,0,0,escalated,4,C,0,1.68,26.58,0.3499,837,1,113,2025-03-06,Thursday,11,10,0.01585,0,0
510,South,Tech,phone,Sales,2025-03-06 11:22:48,2025-03-06 11:24:18,39,51,0,0,resolved,4,B,0,0.85,26.2,0.2892,1855,4,90,2025-03-06,Thursday,11,10,0.01615,0,0
511,North,Tech,phone,Billing,2025-03-06 12:02:27,2025-03-06 12:08:39,95,277,0,0,resolved,3,B,0,5.54,0.0,0.3689,798,2,372,2025-03-06,Thursday,12,10,0.0167,1,0
529,East,Tech,phone,Technical Support,2025-03-06 12:19:32,2025-03-06 12:21:45,23,110,0,1,resolved,4,C,0,3.35,0.0,0.0865,396,3,133,2025-03-06,Thursday,12,10,0.0163,0,0
524,North,Tech,phone,Billing,2025-03-06 12:31:33,2025-03-06 12:34:07,48,106,0,0,resolved,3,B,0,2.12,0.0,0.1488,1327,1,154,2025-03-06,Thursday,12,10,0.01805,0,0
546,North,Retention,phone,Sales,2025-03-06 12:49:32,2025-03-06 12:51:51,38,101,0,1,escalated,3,A,0,1.73,21.3,0.1936,1542,0,139,2025-03-06,Thursday,12,10,0.0175,0,0
518,West,Tech,phone,Billing,2025-03-06 13:03:42,2025-03-06 13:08:54,69,195,48,0,resolved,4,B,0,3.92,0.0,0.117,396,3,312,2025-03-06,Thursday,13,10,0.01635,2,0
525,North,Sales,phone,Technical Support,2025-03-06 13:13:04,2025-03-06 13:14:45,40,61,0,0,resolved,3,C,0,1.83,0.0,0.2839,1988,3,101,2025-03-06,Thursday,13,10,0.0168,0,0
534,East,Billing,phone,Sales,2025-03-06 13:13:16,2025-03-06 13:15:06,27,83,0,0,callback,4,C,0,1.38,13.12,0.1727,1418,1,110,2025-03-06,Thursday,13,10,0.017,0,0
500,East,Tech,chat,Sales,2025-03-06 13:34:50,2025-03-06 13:38:14,69,133,2,0,resolved,4,C,0,2.22,28.24,0.0825,534,0,204,2025-03-06,Thursday,13,10,0.0171,0,0
555,South,Tech,phone,Billing,2025-03-06 13:37:45,2025-03-06 13:39:43,55,63,0,0,resolved,5,C,0,1.26,0.0,0.1113,724,1,118,2025-03-06,Thursday,13,10,0.01575,0,0
530,West,Sales,phone,Technical Support,2025-03-06 13:44:48,2025-03-06 13:49:28,125,134,21,0,resolved,4,B,0,4.03,0.0,0.2176,1203,0,280,2025-03-06,Thursday,13,10,0.0165,2,0
544,North,Tech,phone,Billing,2025-03-06 13:48:20,2025-03-06 13:50:41,35,106,0,0,resolved,4,C,0,2.12,0.0,0.1989,1731,5,141,2025-03-06,Thursday,13,10,0.01795,0,0
502,North,Tech,phone,Technical Support,2025-03-06 14:20:02,2025-03-06 14:23:02,81,98,1,0,resolved,4,A,0,2.94,0.0,0.0571,1818,2,180,2025-03-06,Thursday,14,10,0.0161,0,0
531,West,Sales,phone,Billing,2025-03-06 14:23:17,2025-03-06 14:27:13,33,203,0,0,resolved,4,B,0,4.06,0.0,0.3123,1977,0,236,2025-03-06,Thursday,14,10,0.0176,1,0
552,North,Billing,phone,Billing,2025-03-06 14:24:55,2025-03-06 14:26:47,53,59,0,0,callback,4,B,0,1.18,0.0,0.0299,834,3,112,2025-03-06,Thursday,14,10,0.01605,0,0
538,South,Billing,chat,Billing,2025-03-06 14:40:29,2025-03-06 14:46:27,21,337,0,1,resolved,5,C,0,6.79,0.0,0.423,135,1,358,2025-03-06,Thursday,14,10,0.01715,1,0
555,South,Tech,phone,Retention,2025-03-06 14:47:38,2025-03-06 14:51:46,25,223,0,0,resolved,4,B,0,5.95,0.0,0.0214,165,0,248,2025-03-06,Thursday,14,10,0.01575,1,0
512,West,Tech,email,Retention,2025-03-06 14:50:48,2025-03-06 14:56:45,109,205,43,0,resolved,5,C,0,5.48,0.0,0.1109,1914,1,357,2025-03-06,Thursday,14,10,0.0169,2,0
504,North,Tech,phone,Technical Support,2025-03-06 15:13:01,2025-03-06 15:15:53,97,73,2,0,resolved,5,A,0,2.19,0.0,0.1125,918,0,172,2025-03-06,Thursday,15,10,0.0171,2,0
501,North,Sales,phone,Billing,2025-03-06 15:27:23,2025-03-06 15:30:33,94,83,13,0,resolved,3,A,0,1.66,0.0,0.1471,645,0,190,2025-03-06,Thursday,15,10,0.01925,2,0
509,West,Tech,phone,Billing,2025-03-06 15:27:48,2025-03-06 15:29:10,41,41,0,0,resolved,4,B,0,0.82,0.0,0.1844,1431,0,82,2025-03-06,Thursday,15,10,0.01605,0,0
520,North,Billing,phone,Technical Support,2025-03-06 15:36:49,2025-03-06 15:39:14,14,131,0,0,resolved,4,B,0,3.93,0.0,0.3714,1384,3,145,2025-03-06,Thursday,15,10,0.0132,0,0
556,West,Tech,phone,Billing,2025-03-06 15:40:43,2025-03-06 15:43:03,57,83,0,0,resolved,4,B,0,1.66,0.0,0.1009,940,2,140,2025-03-06,Thursday,15,10,0.01615,0,0
529,East,Tech,phone,Sales,2025-03-06 15:43:51,2025-03-06 15:46:59,23,165,0,0,resolved,5,B,1,2.75,89.24,0.2222,359,3,188,2025-03-06,Thursday,15,10,0.0163,0,1
502,North,Tech,phone,Sales,2025-03-06 16:11:23,2025-03-06 16:13:17,49,65,0,0,callback,5,A,0,1.08,20.81,0.3221,759,2,114,2025-03-06,Thursday,16,10,0.0161,0,0
527,East,Tech,chat,Billing,2025-03-06 16:11:39,2025-03-06 16:14:28,91,73,5,0,resolved,3,B,0,1.46,0.0,0.6147,247,0,169,2025-03-06,Thursday,16,10,0.0163,2,0
525,North,Sales,chat,Sales,2025-03-06 16:25:23,2025-03-06 16:27:28,16,109,0,0,resolved,3,C,0,1.82,4.4,0.0412,1039,1,125,2025-03-06,Thursday,16,10,0.0168,0,0
542,North,Retention,chat,Technical Support,2025-03-06 16:31:46,2025-03-06 16:36:29,30,253,0,0,callback,4,B,0,7.59,0.0,0.0177,783,0,283,2025-03-06,Thursday,16,10,0.0147,1,0
528,West,Retention,email,Billing,2025-03-06 16:48:40,2025-03-06 16:53:19,114,161,4,0,abandoned,3,C,0,3.22,0.0,0.4121,331,2,279,2025-03-06,Thursday,16,10,0.017,2,0
529,East,Tech,chat,Technical Support,2025-03-06 17:01:26,2025-03-06 17:05:46,28,232,0,0,escalated,2,C,0,6.96,0.0,0.3147,1048,2,260,2025-03-06,Thursday,17,10,0.0163,1,0
507,South,Tech,chat,Technical Support,2025-03-06 17:03:57,2025-03-06 17:08:12,14,241,0,0,resolved,4,B,0,7.23,0.0,0.0919,1788,1,255,2025-03-06,Thursday,17,10,0.0173,1,0
521,North,Sales,chat,Billing,2025-03-06 17:09:11,2025-03-06 17:11:53,6,156,0,0,escalated,4,B,0,3.12,0.0,0.3152,1002,1,162,2025-03-06,Thursday,17,10,0.01765,0,0
509,West,Tech,chat,Retention,2025-03-06 17:19:19,2025-03-06 17:25:10,128,211,12,0,escalated,3,A,0,5.63,0.0,0.0893,995,1,351,2025-03-06,Thursday,17,10,0.01605,2,0
535,South,Tech,chat,Technical Support,2025-03-06 17:23:21,2025-03-06 17:25:54,48,105,0,0,resolved,5,C,0,3.15,0.0,0.1316,951,0,153,2025-03-06,Thursday,17,10,0.0163,0,0
556,West,Tech,chat,Technical Support,2025-03-06 17:26:59,2025-03-06 17:29:41,29,133,0,0,resolved,3,B,0,3.99,0.0,0.1112,1656,1,162,2025-03-06,Thursday,17,10,0.01615,0,0
534,East,Billing,phone,Technical Support,2025-03-06 17:32:01,2025-03-06 17:35:21,41,159,0,0,resolved,3,C,0,4.77,0.0,0.165,1157,0,200,2025-03-06,Thursday,17,10,0.017,1,0
553,South,Billing,phone,Sales,2025-03-06 17:41:05,2025-03-06 17:43:58,42,131,0,0,resolved,3,A,0,2.18,7.95,0.1786,1857,2,173,2025-03-06,Thursday,17,10,0.0187,0,0
505,West,Billing,phone,Billing,2025-03-06 17:44:25,2025-03-06 17:46:21,49,67,0,0,resolved,5,B,0,1.34,0.0,0.2037,190,0,116,2025-03-06,Thursday,17,10,0.01535,0,0
506,West,Tech,phone,Sales,2025-03-06 18:18:24,2025-03-06 18:20:37,60,73,0,0,resolved,5,A,0,1.22,0.18,0.3045,1849,3,133,2025-03-06,Thursday,18,10,0.01745,0,0
543,East,Billing,phone,Technical Support,2025-03-06 18:38:17,2025-03-06 18:41:13,39,137,0,0,callback,4,C,0,4.11,0.0,0.089,491,0,176,2025-03-06,Thursday,18,10,0.0178,0,0
531,West,Sales,phone,Sales,2025-03-06 18:45:48,2025-03-06 18:46:52,11,53,0,0,resolved,5,A,0,0.88,2.65,0.2422,579,1,64,2025-03-06,Thursday,18,10,0.0176,0,0
548,South,Sales,phone,Retention,2025-03-06 18:58:51,2025-03-06 19:01:13,38,104,0,0,escalated,4,C,0,2.77,0.0,0.2106,1189,1,142,2025-03-06,Thursday,18,10,0.0166,0,0
545,South,Tech,phone,Billing,2025-03-06 19:01:46,2025-03-06 19:05:56,26,224,0,0,resolved,5,C,0,4.48,0.0,0.2178,66,3,250,2025-03-06,Thursday,19,10,0.01575,1,0
550,North,Sales,chat,Technical Support,2025-03-06 19:06:07,2025-03-06 19:07:55,20,88,0,0,resolved,4,B,0,2.64,0.0,0.3132,222,1,108,2025-03-06,Thursday,19,10,0.0168,0,0
527,East,Tech,phone,Technical Support,2025-03-06 21:20:11,2025-03-06 21:25:30,93,216,10,1,resolved,4,B,0,6.53,0.0,0.2063,250,2,319,2025-03-06,Thursday,21,10,0.0163,1,0
504,North,Tech,chat,Billing,2025-03-07 00:22:25,2025-03-07 00:27:42,53,264,0,0,resolved,4,B,0,5.28,0.0,0.2782,906,5,317,2025-03-07,Friday,0,10,0.0171,1,0
544,North,Tech,chat,Technical Support,2025-03-07 00:28:09,2025-03-07 00:29:49,14,86,0,1,resolved,3,C,0,2.63,0.0,0.2402,1307,3,100,2025-03-07,Friday,0,10,0.01795,0,0
529,East,Tech,phone,Billing,2025-03-07 00:41:16,2025-03-07 00:44:03,31,136,0,0,escalated,3,B,0,2.72,0.0,0.3203,1186,0,167,2025-03-07,Friday,0,10,0.0163,0,0
512,West,Tech,phone,Billing,2025-03-07 01:06:56,2025-03-07 01:08:29,17,76,0,0,resolved,3,B,0,1.52,0.0,0.0302,369,1,93,2025-03-07,Friday,1,10,0.0169,0,0
540,North,Tech,phone,Technical Support,2025-03-07 01:16:13,2025-03-07 01:16:48,4,31,0,1,resolved,3,A,1,0.98,0.0,0.1678,1626,0,35,2025-03-07,Friday,1,10,0.01705,0,1
543,East,Billing,phone,Billing,2025-03-07 01:54:35,2025-03-07 01:56:15,27,73,0,0,resolved,4,B,0,1.46,0.0,0.1902,1911,0,100,2025-03-07,Friday,1,10,0.0178,0,0
526,South,Retention,phone,Billing,2025-03-07 02:02:00,2025-03-07 02:04:38,28,130,0,0,abandoned,2,B,0,2.6,0.0,0.0672,777,3,158,2025-03-07,Friday,2,10,0.01705,0,0
548,South,Sales,email,Technical Support,2025-03-07 02:10:37,2025-03-07 02:13:46,66,117,6,0,resolved,4,B,0,3.51,0.0,0.5367,1230,4,189,2025-03-07,Friday,2,10,0.0166,2,0
505,West,Billing,chat,Technical Support,2025-03-07 03:44:16,2025-03-07 03:45:20,30,34,0,1,resolved,5,C,0,1.07,0.0,0.0415,217,1,64,2025-03-07,Friday,3,10,0.01535,0,0
529,East,Tech,chat,Technical Support,2025-03-07 05:22:24,2025-03-07 05:26:24,70,141,29,0,abandoned,4,B,0,4.24,0.0,0.2252,1506,1,240,2025-03-07,Friday,5,10,0.0163,2,0
543,East,Billing,phone,Billing,2025-03-07 06:38:14,2025-03-07 06:40:06,35,77,0,0,resolved,5,B,0,1.54,0.0,0.2844,1917,1,112,2025-03-07,Friday,6,10,0.0178,0,0
528,West,Retention,phone,Billing,2025-03-07 07:18:21,2025-03-07 07:19:51,22,68,0,0,resolved,4,A,0,1.36,0.0,0.4337,1559,2,90,2025-03-07,Friday,7,10,0.017,0,0
504,North,Tech,phone,Technical Support,2025-03-07 07:50:25,2025-03-07 07:53:15,22,148,0,0,resolved,4,B,0,4.44,0.0,0.1209,1425,1,170,2025-03-07,Friday,7,10,0.0171,0,0
531,West,Sales,chat,Technical Support,2025-03-07 07:55:55,2025-03-07 07:59:13,21,177,0,0,resolved,4,A,0,5.31,0.0,0.1303,1682,1,198,2025-03-07,Friday,7,10,0.0176,1,0
541,East,Tech,phone,Billing,2025-03-07 08:19:51,2025-03-07 08:21:22,34,57,0,0,resolved,4,B,0,1.14,0.0,0.1869,933,0,91,2025-03-07,Friday,8,10,0.01605,0,0
507,South,Tech,email,Sales,2025-03-07 08:25:17,2025-03-07 08:27:01,50,54,0,0,resolved,5,C,0,0.9,20.43,0.2819,664,3,104,2025-03-07,Friday,8,10,0.0173,0,0
521,North,Sales,chat,Sales,2025-03-07 08:28:11,2025-03-07 08:29:18,6,61,0,0,resolved,5,C,0,1.02,35.9,0.1176,1253,2,67,2025-03-07,Friday,8,10,0.01765,0,0
501,North,Sales,email,Billing,2025-03-07 08:39:26,2025-03-07 08:41:48,47,95,0,0,resolved,4,A,0,1.9,0.0,0.1932,1693,2,142,2025-03-07,Friday,8,10,0.01925,0,0
541,East,Tech,phone,Billing,2025-03-07 08:55:53,2025-03-07 08:58:31,8,150,0,0,abandoned,4,C,0,3.0,0.0,0.4104,627,1,158,2025-03-07,Friday,8,10,0.01605,0,0
523,East,Tech,chat,Technical Support,2025-03-07 09:08:13,2025-03-07 09:10:23,58,72,0,0,resolved,2,B,0,2.16,0.0,0.3955,758,4,130,2025-03-07,Friday,9,10,0.01755,0,0
554,East,Tech,phone,Billing,2025-03-07 09:08:27,2025-03-07 09:12:24,35,202,0,1,resolved,4,A,0,4.09,0.0,0.6109,1922,2,237,2025-03-07,Friday,9,10,0.0165,1,0
540,North,Tech,phone,Billing,2025-03-07 09:14:54,2025-03-07 09:17:15,12,129,0,0,callback,4,B,0,2.58,0.0,0.1336,1133,0,141,2025-03-07,Friday,9,10,0.01705,0,0
530,West,Sales,phone,Billing,2025-03-07 09:22:20,2025-03-07 09:25:01,70,82,9,0,resolved,4,B,0,1.64,0.0,0.1319,373,2,161,2025-03-07,Friday,9,10,0.0165,2,0
553,South,Billing,chat,Retention,2025-03-07 09:38:17,2025-03-07 09:42:40,33,230,0,0,resolved,5,C,0,6.13,0.0,0.0992,1834,2,263,2025-03-07,Friday,9,10,0.0187,1,0
535,South,Tech,phone,Billing,2025-03-07 09:42:05,2025-03-07 09:44:24,37,102,0,0,resolved,4,A,0,2.04,0.0,0.1391,123,2,139,2025-03-07,Friday,9,10,0.0163,0,0
511,North,Tech,phone,Technical Support,2025-03-07 09:58:50,2025-03-07 10:02:22,39,173,0,1,resolved,4,B,0,5.24,0.0,0.3059,1307,4,212,2025-03-07,Friday,9,10,0.0167,1,0
536,West,Billing,phone,Technical Support,2025-03-07 09:59:37,2025-03-07 10:01:06,33,56,0,0,resolved,5,B,0,1.68,0.0,0.3009,590,2,89,2025-03-07,Friday,9,10,0.01545,0,0
501,North,Sales,email,Billing,2025-03-07 10:16:12,2025-03-07 10:18:32,72,58,10,1,resolved,4,C,0,1.21,0.0,0.1613,854,2,140,2025-03-07,Friday,10,10,0.01925,2,0
502,North,Tech,phone,Technical Support,2025-03-07 10:24:27,2025-03-07 10:27:35,19,169,0,0,callback,4,B,0,5.07,0.0,0.1679,1139,2,188,2025-03-07,Friday,10,10,0.0161,1,0
506,West,Tech,phone,Billing,2025-03-07 10:38:26,2025-03-07 10:43:39,78,234,1,0,resolved,4,A,0,4.68,0.0,0.3014,790,2,313,2025-03-07,Friday,10,10,0.01745,1,0
530,West,Sales,phone,Billing,2025-03-07 10:54:20,2025-03-07 10:58:30,157,81,12,0,resolved,3,A,0,1.62,0.0,0.1711,1246,1,250,2025-03-07,Friday,10,10,0.0165,2,0
525,North,Sales,phone,Billing,2025-03-07 11:16:03,2025-03-07 11:18:45,32,130,0,0,resolved,4,A,0,2.6,0.0,0.1345,1249,3,162,2025-03-07,Friday,11,10,0.0168,0,0
547,North,Billing,phone,Billing,2025-03-07 11:26:29,2025-03-07 11:28:02,32,61,0,1,resolved,5,B,0,1.27,0.0,0.2506,1458,1,93,2025-03-07,Friday,11,10,0.0182,0,0
545,South,Tech,phone,Retention,2025-03-07 11:40:41,2025-03-07 11:42:32,41,70,0,0,resolved,4,B,0,1.87,0.0,0.0318,446,3,111,2025-03-07,Friday,11,10,0.01575,0,0
529,East,Tech,chat,Technical Support,2025-03-07 12:00:34,2025-03-07 12:04:41,34,213,0,0,resolved,5,B,0,6.39,0.0,0.2676,1893,1,247,2025-03-07,Friday,12,10,0.0163,1,0
512,West,Tech,phone,Billing,2025-03-07 12:07:12,2025-03-07 12:10:41,53,156,0,2,escalated,3,A,0,3.22,0.0,0.1858,696,1,209,2025-03-07,Friday,12,10,0.0169,1,0
511,North,Tech,chat,Sales,2025-03-07 12:34:54,2025-03-07 12:36:45,15,96,0,0,resolved,5,B,0,1.6,1.53,0.1389,1735,0,111,2025-03-07,Friday,12,10,0.0167,0,0
520,North,Billing,phone,Technical Support,2025-03-07 12:49:10,2025-03-07 12:52:03,45,128,0,0,callback,5,C,0,3.84,0.0,0.1259,257,1,173,2025-03-07,Friday,12,10,0.0132,0,0
500,East,Tech,chat,Sales,2025-03-07 12:51:45,2025-03-07 12:53:20,7,88,0,1,resolved,5,B,0,1.52,33.15,0.1203,1822,2,95,2025-03-07,Friday,12,10,0.0171,0,0
525,North,Sales,phone,Sales,2025-03-07 12:55:39,2025-03-07 12:58:07,74,67,7,0,escalated,3,A,0,1.12,22.89,0.0373,1592,2,148,2025-03-07,Friday,12,10,0.0168,0,0
515,East,Tech,phone,Sales,2025-03-07 12:57:46,2025-03-07 12:59:34,17,91,0,0,resolved,5,C,0,1.52,10.29,0.3051,1424,0,108,2025-03-07,Friday,12,10,0.01695,0,0
546,North,Retention,phone,Technical Support,2025-03-07 13:07:34,2025-03-07 13:09:03,25,64,0,0,callback,4,B,0,1.92,0.0,0.2638,1485,1,89,2025-03-07,Friday,13,10,0.0175,0,0
516,West,Tech,phone,Billing,2025-03-07 13:15:00,2025-03-07 13:19:16,56,200,0,0,resolved,4,A,0,4.0,0.0,0.3692,974,2,256,2025-03-07,Friday,13,10,0.0161,1,0
508,West,Retention,phone,Sales,2025-03-07 13:21:47,2025-03-07 13:24:44,35,142,0,0,resolved,3,B,0,2.37,6.71,0.1397,1725,0,177,2025-03-07,Friday,13,10,0.01635,0,0
558,North,Sales,phone,Technical Support,2025-03-07 13:40:21,2025-03-07 13:42:55,34,120,0,0,resolved,4,A,0,3.6,0.0,0.3147,1048,2,154,2025-03-07,Friday,13,10,0.0166,0,0
514,East,Billing,phone,Billing,2025-03-07 13:50:31,2025-03-07 13:54:48,33,224,0,0,resolved,5,A,0,4.48,0.0,0.1534,195,1,257,2025-03-07,Friday,13,10,0.0159,1,0
543,East,Billing,phone,Retention,2025-03-07 14:01:38,2025-03-07 14:04:11,35,118,0,0,resolved,5,B,0,3.15,0.0,0.3031,1976,2,153,2025-03-07,Friday,14,10,0.0178,0,0
508,West,Retention,chat,Sales,2025-03-07 14:20:13,2025-03-07 14:22:06,26,87,0,0,resolved,5,C,0,1.45,30.84,0.3326,1983,0,113,2025-03-07,Friday,14,10,0.01635,0,0
535,South,Tech,phone,Sales,2025-03-07 14:26:50,2025-03-07 14:29:49,103,69,7,0,resolved,4,B,0,1.15,39.06,0.2271,1697,1,179,2025-03-07,Friday,14,10,0.0163,2,0
502,North,Tech,chat,Billing,2025-03-07 14:50:12,2025-03-07 14:54:44,152,111,9,0,resolved,3,B,0,2.22,0.0,0.1224,1749,0,272,2025-03-07,Friday,14,10,0.0161,2,0
508,West,Retention,phone,Billing,2025-03-07 15:17:29,2025-03-07 15:19:15,8,98,0,0,resolved,4,B,0,1.96,0.0,0.4005,722,2,106,2025-03-07,Friday,15,10,0.01635,0,0
